"Monday, Mar 30",,,,,
15:50,GS7457,Yulin (UYN),Tianjin Airlines,E190 (B-3212),
15:55,CA8225,Wuhan (WUH),Air China,A320 (B-304F),
16:00,BK3112,Yinchuan (INC),OKAir,B738 (B-6026),
16:00,GS7874,Shanghai (PVG),Tianjin Airlines,E195 (B-3247),
16:00,HU7498,Dalian (DLC),Hainan Airlines,738,
16:05,MU5227,Shanghai (SHA),China Eastern Airlines,A21N (B-32KU),
16:15,CA104,Hong Kong (HKG),Air China,B738 (B-1768),
16:15,CZ3693,Changsha (CSX),China Southern Airlines,A20N (B-325D),
16:20,GS7878,Qingyang (IQN),Tianjin Airlines,E195 (B-3265),
16:25,CA4548,Tonghua (TNH),Air China,A320 (B-6793),
16:25,GS7856,Kunming (KMG),Tianjin Airlines,A320 (B-1850),
16:30,CA2954,Chengdu (TFU),Air China,B738 (B-5391),
16:30,CZ8491,Shenzhen (SZX),China Southern Airlines,A20N (B-30AA),
16:40,MF8147,Quanzhou (JJN),Xiamen Air,B738 (B-1455),
16:45,CZ3143,Guangzhou (CAN),China Southern Airlines,B738 (B-5042),
16:55,GS7916,Chifeng (CIF),Tianjin Airlines,E190 (B-3176),
17:00,CA2866,Guiyang (KWE),Air China,B738 (B-1526),
17:00,GS6414,Hohhot (HET),Tianjin Airlines,E190 (B-3161),
17:00,GS7888,Chengdu (TFU),Tianjin Airlines,A20N (B-32CL),
17:15,MU2177,Xi'an (XIY),China Eastern Airlines,A320 (B-6617),
17:20,CA2932,Dalian (DLC),Air China,B738 (B-5696),
17:20,CA2976,Guilin (KWL),Air China,B738 (B-1765),
17:35,G54552,Shuozhou (SZH),China Express Airlines,A320 (B-8696),
17:35,ZH8807,Nanchang (KHN),Shenzhen Airlines,B738 (B-5771),
17:40,BK3066,Changsha (CSX),OKAir,B738 (B-206E),
17:50,CZ8505,Wuhan (WUH),China Southern Airlines,AJ27 (B-653K),
17:55,ZH9125,Shenzhen (SZX),Shenzhen Airlines,A320 (B-6856),
18:00,G54009,Dongying (DOY),China Express Airlines,AJ27 (B-650P),
18:00,MF8604,Chongqing (CKG),Xiamen Air,B738 (B-7821),
18:30,BK3206,Chengdu (TFU),Okay Airways,B738 (B-1962),
18:35,LT1326,Hailar (HLD),LongJiang Airlines,320,
18:40,MU5461,Shanghai (SHA),China Eastern Airlines,A321 (B-6642),
18:45,GS7988,Xi'an (XIY),Tianjin Airlines,A332 (B-8959),
18:45,HU7628,Nanning (NNG),Hainan Airlines,B738 (B-1386),
18:50,9C8519,Ningbo (NGB),Spring Airlines,A320 (B-8346),
18:55,CA4001,Chongqing (CKG),Air China,B738 (B-5582),
18:55,CA8531,Wenzhou (WNZ),Air China,A319 (B-6213),
18:55,GS7896,Guangzhou (CAN),Tianjin Airlines,A320 (B-1851),
19:05,CZ3135,Guangzhou (CAN),China Southern Airlines,A21N (B-30F6),
19:10,GX8814,Harbin (HRB),GX Airlines,A320 (B-32MK),
19:10,QW6044,Kunming (KMG),Qingdao Airlines,A20N (B-30AT),
19:10,SC7942,Changchun (CGQ),Shandong Airlines,B738 (B-5350),
19:15,3U8863,Chengdu (CTU),Sichuan Airlines,A321 (B-6920),
19:30,JD5195,Sanya (SYX),Capital Airlines (Sanxingdui Livery),A321 (B-8107),
19:35,CA2956,Chengdu (TFU),Air China,B738 (B-5518),
19:40,CA2820,Shenzhen (SZX),Air China (Pink Peony Livery),B737 (B-5211),
19:40,MU2493,Wuhan (WUH),China Eastern Airlines,B738 (B-5473),
19:45,EU1833,Chengdu (CTU),Chengdu Airlines,A320 (B-1630),
19:50,MF8145,Xiamen (XMN),Xiamen Air,B38M (B-20E1),
19:55,FU6682,Guiyang (KWE),Fuzhou Airlines,B38M (B-207C),
20:00,BK2704,Harbin (HRB),OKAir,B738 (B-1228),
20:00,G54361,Lyuliang (LLV),China Express Airlines,320,
20:00,JD5544,Guiyang (KWE),Capital Airlines,320,
20:15,BK2932,Changsha (CSX),OKAir,B739 (B-1581),
20:15,GS7458,Dalian (DLC),Tianjin Airlines,E190 (B-3212),
20:40,MU5143,Shanghai (SHA),China Eastern Airlines,A320 (B-1835),
20:55,JD5901,Hangzhou (HGH),Capital Airlines,A321 (B-8541),
20:55,MF8230,Urumqi (URC),Xiamen Air,B738 (B-7819),
21:00,CA2822,Shanghai (SHA),Air China,B738 (B-5793),
21:00,CA2842,Wuhan (WUH),Air China,B738 (B-1738),
21:00,3U6835,Chengdu (TFU),Sichuan Airlines,321,
21:15,BK3064,Ezhou (EHU),OKAir,B738 (B-5842),
21:20,HU7660,Ningbo (NGB),Hainan Airlines,B738 (B-1799),
21:25,GS6413,Dalian (DLC),Tianjin Airlines,E190 (B-3162),
21:30,CA2836,Hangzhou (HGH),Air China,B738 (B-1959),
21:35,KN2968,Wenzhou (WNZ),China United Airlines,B738 (B-1310),
21:55,CA2964,Chengdu (CTU),Air China,B738 (B-5341),
22:00,CA2824,Shanghai (SHA),Air China,B738 (B-5585),
22:00,3U3358,Ningbo (NGB),Sichuan Airlines,A320 (B-1821),
22:10,CA2926,Taiyuan (TYN),Air China,B738 (B-1976),
22:10,MU6263,Lanzhou (LHW),China Eastern Airlines,A20N (B-30D2),
22:15,MF8191,Fuzhou (FOC),Xiamen Air,B738 (B-1370),
22:25,CZ6893,Urumqi (URC),China Southern Airlines,B38M (B-225E),
22:30,CA2870,Kunming (KMG),Air China,B738 (B-1762),
22:30,CA2886,Changsha (CSX),Air China,B738 (B-5570),
22:35,CA2804,Guangzhou (CAN),Air China,B738 (B-5495),
22:35,GS7798,Xilinhot (XIL),Tianjin Airlines,E190 (B-3176),
22:35,G54317,Linfen (LFQ),China Express Airlines,A20N (B-30F5),
22:40,CA2894,Xi'an (XIY),Air China,B738 (B-1768),
22:50,CA2812,Shenzhen (SZX),Air China,B738 (B-5387),
22:55,BK2736,Changsha (CSX),OKAir,B739 (B-1420),
22:55,CZ3349,Guangzhou (CAN),China Southern Airlines,A20N (B-32JL),
23:00,GS7836,Urumqi (URC),Tianjin Airlines,320,
23:15,GS7854,Hangzhou (HGH),Tianjin Airlines (Tianjin Tour Livery),A320 (B-9983),
23:25,MF8366,Shenzhen (SZX),Xiamen Air,B738 (B-5750),
23:40,CA2810,Urumqi (URC),Air China,B737 (B-5227),
23:40,CF9151,Yinchuan (INC),China Postal Airlines,73F,
23:40,MF8766,Guiyang (KWE),Xiamen Air,B38M (B-20DW),
23:50,CA2868,Kunming (KMG),Air China,B738 (B-5572),
23:50,GS7828,Hengyang (HNY),Tianjin Airlines,E195 (B-3243),
23:55,MF8155,Xiamen (XMN),Xiamen Air,B38M (B-226Z),
23:55,MF8240,Xi'an (XIY),Xiamen Air,B738 (B-1455),
23:55,MF8356,Guangzhou (CAN),Xiamen Air,B38M (B-20DU),
