"Monday, Mar 30",,,,,
19:30,BK2877,Ningbo (NGB),Okay Airways,B738 (B-1962),
19:30,CA2969,Chengdu (CTU),Air China,B738 (B-1765),
19:35,LT1326,Chengdu (TFU),LongJiang Airlines,320,
19:45,HU7628,Harbin (HRB),Hainan Airlines,B738 (B-1386),
19:50,MU5462,Shanghai (SHA),China Eastern Airlines,A321 (B-6642),
19:50,9C8520,Ningbo (NGB),Spring Airlines,A320 (B-8346),
19:55,CA4002,Chongqing (CKG),Air China,B738 (B-5582),
20:00,CA1772,Hangzhou (HGH),Air China,A319 (B-6213),
20:10,GX8814,Nanning (NNG),GX Airlines,A320 (B-32MK),
20:10,SC7942,Zhuhai (ZUH),Shandong Airlines,B738 (B-5350),
20:15,CZ3136,Guangzhou (CAN),China Southern Airlines,32Q,
20:15,QW6044,Changchun (CGQ),Qingdao Airlines,A20N (B-30AT),
20:35,CA2997,Harbin (HRB),Air China,B738 (B-5518),
20:40,MU2494,Wuhan (WUH),China Eastern Airlines,B738 (B-5473),
20:45,EU1834,Chengdu (CTU),Chengdu Airlines,A320 (B-1630),
20:55,FU6602,Zhoushan (HSN),Fuzhou Airlines,B38M (B-207C),
21:00,BK2704,Guangzhou (CAN),OKAir,B738 (B-1228),
21:00,G54362,Lyuliang (LLV),China Express Airlines,A20N (B-32JD),
21:00,JD5196,Sanya (SYX),Capital Airlines (Sanxingdui Livery),A321 (B-8107),
21:10,GS7578,Urumqi (URC),Tianjin Airlines,A320 (B-1851),
21:15,BK2735,Changsha (CSX),OKAir,B739 (B-1581),
21:15,GS7458,Yulin (UYN),Tianjin Airlines,E190 (B-3212),
21:15,MF8146,Xiamen (XMN),Xiamen Air,B38M (B-20E1),
21:30,JD5186,Guangzhou (CAN),Capital Airlines,A320 (B-6748),
21:40,MU5144,Shanghai (SHA),China Eastern Airlines,A320 (B-1835),
21:55,MF8230,Hangzhou (HGH),Xiamen Air,B738 (B-7819),
22:15,GS6413,Hohhot (HET),Tianjin Airlines,E190 (B-3162),
22:20,HU7660,Dalian (DLC),Hainan Airlines,B738 (B-1799),
22:30,JD5902,Hangzhou (HGH),Capital Airlines,A321 (B-8541),
23:10,MU6264,Lanzhou (LHW),China Eastern Airlines,A20N (B-30D2),
23:50,O37143,Ezhou (EHU),SF Airlines,744,
23:55,O37827,Ezhou (EHU),SF Airlines,73F,
